author,dynasty,content,book,title
佚名,春秋,弁彼鴬斯，歸飛提提。民莫不穀，我獨於罹。何辜於天？我罪伊何？心之憂矣，雲如之何？,詩經,小弁
佚名,春秋,悠悠昊天，曰父母且。無罪無辜，亂如此幠。昊天已威，予慎無罪。昊天大幠，予慎無辜。,詩經,巧言
佚名,春秋,彼何人斯？其心孔艱。胡逝我梁，不入我門？伊誰雲從？維暴之雲。,詩經,何人斯
佚名,春秋,習習穀風，維風及雨。將恐將懼，維予與女。將安將樂，女轉棄予。,詩經,小雅·穀風
佚名,春秋,蓼蓼者莪，匪莪伊蒿。哀哀父母，生我劬勞。,詩經,蓼莪
佚名,春秋,萋兮斐兮，成是貝錦。彼譖人者，亦已大甚！,詩經,巷伯
佚名,春秋,有饛簋飧，有捄棘匕。周道如砥，其直如矢。君子所履，小人所視。眷言顧之，潸焉出涕。,詩經,大東
佚名,春秋,四月維夏，六月徂署。先祖匪人，胡寧忍予？,詩經,四月
佚名,春秋,陟彼北山，言采其杞。偕偕士子，朝夕從事。王事靡盬，憂我父母。,詩經,北山
佚名,春秋,無將大車，祇自塵兮。無思百憂，祇自疧兮。,詩經,無將大車
佚名,春秋,倬彼甫田，歲取十千。我取其陳，食我農人。自古有年。今適南畝，或耘或耔。黍稷薿薿，攸介攸止，烝我髦士。,詩經,小雅·甫田
佚名,春秋,明明上天，照臨下土。我征徂西，至於艽野。二月初吉，載離寒暑。,詩經,小明
佚名,春秋,鼓鐘將將，淮水湯湯，憂心且傷。淑人君子，懷允不忘。,詩經,鼓鐘
佚名,春秋,楚楚者茨，言抽其棘。自昔何為，我藝黍稷。我黍與與，我稷翼翼。,詩經,楚茨
佚名,春秋,信彼南山，維禹甸之。畇畇原隰，曾孫田之。我疆我理，南東其畝。,詩經,信南山
佚名,春秋,大田多稼，既種既戒，既備乃事。以我覃耜，俶載南畝。播厥百穀，既庭且碩，曾孫是若。,詩經,大田
佚名,春秋,瞻彼洛矣，維水泱泱。君子至止，福祿如茨。韎韐有奭，以作六師。,詩經,瞻彼洛矣
佚名,春秋,交交桑扈，有鶯其羽。君子樂胥，受天之祜。,詩經,桑扈
佚名,春秋,裳裳者華，其葉湑兮。我覯之子，我心寫兮。我心寫兮，是以有譽處兮。,詩經,裳裳者華
佚名,春秋,鴛鴦于飛，畢之羅之。君子萬年，福祿宜之。,詩經,鴛鴦
佚名,春秋,間關車之舝兮，思孌季女逝兮。匪饑匪渴，德音來括。雖無好友？式燕且喜。,詩經,車舝
佚名,春秋,采菽采菽，筐之莒之。君子來朝，何錫予之？雖無予之？路車乘馬。又何予之？玄袞及黼。,詩經,采菽
佚名,春秋,營營青蠅，止于樊。豈弟君子，無信讒言。,詩經,青蠅
佚名,春秋,賓之初筵，左右秩秩。籩豆有楚，殽核維旅。酒既和旨，飲酒孔偕。鐘鼓既設，舉酬逸逸。大侯既抗，弓矢斯張。射夫既同，獻爾發功。發彼有的，以祈爾爵。,詩經,賓之初筵
佚名,春秋,魚在在藻，有頒其首。王在在鎬，豈樂飲酒。,詩經,魚藻
佚名,春秋,有頍者弁，實維伊何？爾酒既旨，爾肴既嘉。豈伊異人？兄弟匪他。,詩經,頍弁
佚名,春秋,騂騂角弓，翩其反矣。兄弟婚姻，無胥遠矣。,詩經,角弓
佚名,春秋,有菀者柳，不尚息焉。上帝甚蹈，無自暱焉。俾予靖之，後予極焉。,詩經,菀柳
佚名,春秋,彼都人士，狐裘黃黃。其容不改，出言有章。行歸於周，萬民所望。,詩經,都人士
佚名,春秋,終朝采綠，不盈一匊。予發曲局，薄言歸沐。,詩經,采綠
佚名,春秋,隰桑有阿，其葉有難。既見君子，其樂如何。,詩經,隰桑
佚名,春秋,白華菅兮，白茅束兮。之子之遠，俾我獨兮。,詩經,白華
佚名,春秋,綿蠻黃鳥，止于丘阿。道之雲遠，我勞如何。飲之食之，教之誨之。命彼後車，謂之載之。,詩經,綿蠻
佚名,春秋,芃芃黍苗，陰雨膏之。悠悠南行，召伯勞之。,詩經,黍苗
佚名,春秋,幡幡瓠葉，采之亨之。君子有酒，酌言嘗之。,詩經,瓠葉
佚名,春秋,漸漸之石，維其高矣。山川悠遠，維其勞矣。武人東征，不遑朝矣。,詩經,漸漸之石
佚名,春秋,苕之華，芸其黃矣。心之憂矣，維其傷矣！,詩經,苕之華
佚名,春秋,何草不黃？何日不行？何人不將？經營四方。,詩經,何草不黃
佚名,春秋,綿綿瓜瓞。民之初生，自土沮漆。古公亶父，陶複陶冗，未有家室。,詩經,綿
佚名,春秋,文王在上，于昭於天。周雖舊邦，其命維新。有周不顯，帝命不時。文王陟降，在帝左右。,詩經,文王
佚名,春秋,明明在下，赫赫在上。天難忱斯，不易維王。天位殷適，使不挾四方。,詩經,大明
佚名,春秋,芃芃棫樸，薪之槱之。濟濟辟王，左右趣之。,詩經,棫樸
佚名,春秋,思齊大任，文王之母，思媚周薑，京室之婦。大姒嗣徽音，則百斯男。,詩經,思齊
佚名,春秋,瞻彼旱麓，榛楛濟濟。豈弟君子，干祿豈弟。,詩經,旱麓
佚名,春秋,經始靈台，經之營之。庶民攻之，不日成之。經始勿亟，庶民子來。,詩經,靈台
佚名,春秋,敦彼行葦，牛羊勿踐履。方苞方體，維葉泥泥。,詩經,行葦
佚名,春秋,文王有聲，遹駿有聲。遹求厥寧，遹觀厥成。文王烝哉！,詩經,文王有聲
佚名,春秋,厥初生民，時維薑嫄。生民如何？克禋克祀，以弗無子。履帝武敏歆，攸介攸止，載震載夙。載生載育，時維後稷。,詩經,生民
佚名,春秋,既醉以酒，既飽以德。君子萬年，介爾景福。,詩經,既醉
佚名,春秋,鳧鷖在涇，公屍來燕來寧。爾酒既清，爾肴既馨。公屍燕飲，福祿來成。,詩經,鳧鷖
佚名,春秋,下武維周，世有哲王。三後在天，王配於京。,詩經,下武
佚名,春秋,皇矣上帝，臨下有赫。監觀四方，求民之莫。維此二國，其政不獲。維彼四國，爰究爰度。上帝耆之，憎其式廓。乃眷西顧，此維與宅。,詩經,皇矣
佚名,春秋,假樂君子，顯顯令德，宜民宜人。受祿於天，保右命之，自天申之。,詩經,假樂
佚名,春秋,有卷者阿，飄風自南。豈弟君子，來游來歌，以矢其音。,詩經,卷阿
佚名,春秋,民亦勞止，汔可小康。惠此中國，以綏四方。無縱詭隨，以謹無良。式遏寇虐，憯不畏明。柔遠能邇，以定我王。,詩經,民勞
佚名,春秋,篤公劉，匪居匪康。乃埸乃疆，乃積乃倉；乃裹餱糧，于橐於囊。思輯用光，弓矢斯張；干戈戚揚，爰方啟行。,詩經,公劉
佚名,春秋,泂酌彼行潦，挹彼注茲，可以餴饎。豈弟君子，民之父母。,詩經,泂酌
佚名,春秋,蕩蕩上帝，下民之辟。疾威上帝，其命多辟。天生烝民，其命匪諶。靡不有初，鮮克有終。,詩經,蕩
佚名,春秋,上帝板板，下民卒癉。出話不然，為猶不遠。靡聖管管。不實於亶。猶之未遠，是用大諫。,詩經,板
佚名,春秋,抑抑威儀，維德之隅。人亦有言：靡哲不愚，庶人之愚，亦職維疾。哲人之愚，亦維斯戾。,詩經,抑
佚名,春秋,崧高維嶽，駿極於天。維嶽降神，生甫及申。維申及甫，維周之翰。四國於蕃。四方于宣。,詩經,崧高
佚名,春秋,江漢浮浮，武夫滔滔。匪安匪遊，淮夷來求。既出我車，既設我旟。匪安匪舒，淮夷來鋪。,詩經,江漢
佚名,春秋,菀彼桑柔，其下侯旬，捋采其劉，瘼此下民。不殄心憂，倉兄填兮。倬彼昊天，寧不我矜？,詩經,桑柔
佚名,春秋,天生烝民，有物有則。民之秉彝，好是懿德。天監有周，昭假於下。保茲天子，生仲山甫。,詩經,烝民
佚名,春秋,奕奕梁山，維禹甸之，有倬其道。,詩經,韓奕
佚名,春秋,倬彼雲漢，昭回於天。王曰：於乎！何辜今之人？天降喪亂，饑饉薦臻。靡神不舉，靡愛斯牲。圭壁既卒，甯莫我聽？,詩經,雲漢
佚名,春秋,赫赫明明。王命卿士，南仲大祖，大師皇父。整我六師，以修我戎。既敬既戒，惠此南國。,詩經,常武
佚名,春秋,瞻卬昊天，則不我惠。孔填不寧，降此大厲。邦靡有定，士民其瘵。蟊賊蟊疾，靡有夷屆。罪罟不收，靡有夷瘳。,詩經,瞻卬
佚名,春秋,旻天疾威，天篤降喪。瘨我饑饉，民卒流亡。我居圉卒荒。,詩經,召旻
佚名,春秋,烈文辟公，錫茲祉福。惠我無疆，子孫保之。無封靡於爾邦，維王其崇之。,詩經,烈文
佚名,春秋,天作高山，大王荒之。彼作矣，文王康之。彼徂矣，岐有夷之行。子孫保之。,詩經,天作
佚名,春秋,昊天有成命，二後受之。成王不敢康，夙夜基命宥密。於緝熙！單厥心，肆其靖之。,詩經,昊天有成命
佚名,春秋,時邁其邦，昊天其子之，實右序有周。薄言震之，莫不震疊。懷柔百神，及河喬岳，允王維後。,詩經,時邁
佚名,春秋,我將我享，維羊維牛，維天其右之。儀式刑文王之典，日靖四方。伊嘏文王，既右饗之。我其夙夜，畏天之威，于時保之。,詩經,我將
佚名,春秋,執競武王，無競維烈。不顯成康，上帝是皇。自彼成康，奄有四方，斤斤其明。,詩經,執競
佚名,春秋,思文後稷，克配彼天。立我烝民，莫菲爾極。貽我來牟，帝命率育，無此疆爾界。陳常于時夏。,詩經,思文
佚名,春秋,嗟嗟臣工，敬爾在公。王厘爾成，來諮來茹。嗟嗟保介，維莫之春，亦又何求？如何新佘？于皇來牟，將受厥明。明昭上帝，迄用康年。命我眾人：庤乃錢鎛，奄觀銍艾。,詩經,臣工
佚名,春秋,噫嘻成王，既昭假爾。率時農夫，播厥百穀。駿發爾私，終三十裡。亦服爾耕，十千維耦。,詩經,噫嘻
佚名,春秋,振鷺于飛，於彼西雍。我客戾止，亦有斯容。在彼無惡，在此無斁。庶幾夙夜，以永終譽。,詩經,振鷺
佚名,春秋,豐年多黍多稌，亦有高廩，萬億及秭。為酒為醴，烝畀祖妣。以洽百禮，降福孔皆。,詩經,豐年
佚名,春秋,有瞽有瞽，在周之庭。設業設虡，崇牙樹羽。應田縣鼓，鞉磬柷圉。既備乃奏，簫管備舉。喤々厥聲，肅雍和鳴，先祖是聽。我客戾止，永觀厥成。,詩經,有瞽
佚名,春秋,有來雝雝，至止肅肅。相維辟公，天子穆穆。於薦廣牡，相予肆祀。假哉皇考！綏予孝子。,詩經,雝
佚名,春秋,有客有客，亦白其馬。有萋有且，敦琢其旅。有客宿宿，有客信信。,詩經,有客
佚名,春秋,于皇武王！無競維烈。允文文王，克開厥後。嗣武受之，勝殷遏劉，耆定爾功。,詩經,武
佚名,春秋,閔予小子，遭家不造，嬛嬛在疚。于乎皇考，永世克孝。念茲皇祖，陟降庭止。維予小子，夙夜敬止。于乎皇王，繼序思不忘。,詩經,閔予小子
佚名,春秋,訪予落止，率時昭考。於乎悠哉，朕未有艾。將予就之，繼猶判渙。維予小子，未堪家多難。紹庭上下，陟降厥家。休矣皇考，以保明其身。,詩經,訪落
佚名,春秋,敬之敬之，天維顯思，命不易哉。無曰高高在上，陟降厥士，日監在茲。維予小子，不聰敬止。日就月將，學有緝熙于光明。佛時仔肩，示我顯德行。,詩經,敬之
佚名,春秋,猗與漆沮，潛有多魚。有鱣有鮪，鰷鱨鰋鯉。以享以祀，以介景福。,詩經,潛
佚名,春秋,載見辟王，曰求厥章。龍旂陽陽，和鈴央央。鞗革有鶬，休有烈光。率見昭考，以孝以享。以介眉壽，永言保之，思皇多祜。烈文辟公，綏以多福，俾緝熙於純嘏。,詩經,載見
佚名,春秋,予其懲，而毖後患。莫予荓蜂，自求辛螫。肇允彼桃蟲，拚飛維鳥。未堪家多難，予又集於蓼。,詩經,小毖
佚名,春秋,駉駉牡馬，在坰之野。薄言駉者，有驈有皇，有驪有黃，以車彭彭。思無疆思，馬斯臧。,詩經,駉
佚名,春秋,猗與那與！置我鞉鼓。奏鼓簡簡，衎我烈祖。湯孫奏假，綏我思成。鞉鼓淵淵，嘒嘒管聲。既和且平，依我磬聲。于赫湯孫！穆穆厥聲。庸鼓有斁，萬舞有奕。我有嘉客，亦不夷懌。自古在昔，先民有作。溫恭朝夕，執事有恪，顧予烝嘗，湯孫之將。,詩經,那
佚名,春秋,有駜有駜，駜彼乘黃。夙夜在公，在公明明。振振鷺，鷺於下。鼓咽咽，醉言舞。于胥樂兮！,詩經,有駜
佚名,春秋,思樂泮水，薄采其芹。魯侯戾止，言觀其旂。其旂茷茷，鸞聲噦噦。無小無大，從公於邁。,詩經,泮水
佚名,春秋,閟宮有侐，實實枚枚。赫赫薑嫄，其德不回。上帝是依，無災無害。彌月不遲，是生後稷。降之百福。黍稷重穋，稙稚菽麥。奄有下國，俾民稼穡。有稷有黍，有稻有秬。奄有下土，纘禹之緒。後稷之孫，實維大王。居岐之陽，實始剪商。至於文武，纘大王之緒，致天之屆，於牧之野。無貳無虞，上帝臨女。敦商之旅，克鹹厥功。王曰叔父，建爾元子，俾侯于魯。大啟爾宇，為周室輔。,詩經,閟宮
佚名,春秋,天命玄鳥，降而生商，宅殷土芒芒。古帝命武湯，正域彼四方。,詩經,玄鳥
佚名,春秋,浚哲維商，長髮其祥。洪水芒芒，禹敷下土方。外大國是疆，幅隕既長。有娀方將，帝立子生商。,詩經,長髮
佚名,春秋,撻彼殷武，奮伐荊楚。深入其阻，裒荊之旅。有截其所，湯孫之緒。,詩經,殷武
佚名,春秋,嗟嗟烈祖！有秩斯祜。申錫無疆，及爾斯所。既載清酤，賚我思成。亦有和羹，既戒既平。鬷假無言，時靡有爭。綏我眉壽，黃耇無疆。約軧錯衡，八鸞鶬鶬。以假以享，我受命溥將。,詩經,烈祖
屈原,先秦,屈原既放，三年不得複見。竭知盡忠而蔽障於讒。心煩慮亂，不知所從。乃往見太卜鄭詹尹曰：“餘有所疑，願因先生決之。”詹尹乃端策拂龜，曰：“君將何以教之？”屈原曰：“吾寧悃悃款款，樸以忠乎，將送往勞來，斯無窮乎？“甯誅鋤草茅以力耕乎，將游大人以成名乎？甯正言不諱以危身乎，將從俗富貴以偷生乎？甯超然高舉以保真乎，將哫訾栗斯，喔咿儒兒，以事婦人乎？甯廉潔正直以自清乎，將突梯滑稽，如脂如韋，以潔楹乎？“寧昂昂若千里之駒乎，將泛泛若水中之鳧，與波上下，偷以全吾軀乎？寧與騏驥亢軛乎，將隨駑馬之跡乎？甯與黃鵠比翼乎，將與雞鶩爭食乎？“此孰吉孰凶？何去何從？“世溷濁而不清：蟬翼為重，千鈞為輕；黃鐘毀棄，瓦釜雷鳴；讒人高張，賢士無名。籲嗟默默兮，誰知吾之廉貞！”詹尹乃釋策而謝曰：“夫尺有所短，寸有所長；物有所不足，智有所不明；數有所不逮，神有所不通。用君之心，行君之意。龜策誠不能知此事。”,楚辭,卜居
屈原,先秦,悲時俗之迫阨兮，願輕舉而遠遊。質菲薄而無因兮，焉讬乘而上浮？遭沈濁而污穢兮，獨鬱結其誰語！夜耿耿而不寐兮，魂營營而至曙。惟天地之無窮兮，哀人生之長勤。往者餘弗及兮，來者吾不聞。步徙倚而遙思兮，怊惝怳而乖懷。意荒忽而流蕩兮，心愁悽而增悲。神倏忽而不反兮，形枯槁而獨留。內惟省以操端兮，求正氣之所由。漠虛靜以恬愉兮，澹無為而自得。聞赤松之清塵兮，願承風乎遺則。貴真人之休德兮，美往世之登仙；與化去而不見兮，名聲著而日延。奇傅說之讬辰星兮，羨韓眾之得一。形穆穆以浸遠兮，離人群而遁逸。因氣變而遂曾舉兮，忽神奔而鬼怪。時仿佛以遙見兮，精晈晈以往來。超氛埃而淑郵兮，終不反其故都。免眾患而不懼兮，世莫知其所如。恐天時之代序兮，耀靈曄而西征。微霜降而下淪兮，悼芳草之先蘦。聊仿佯而逍遙兮，永歷年而無成。誰可與玩斯遺芳兮？長向風而舒情。高陽邈以遠兮，餘將焉所程？重曰：春秋忽其不淹兮，奚久留此故居。軒轅不可攀援兮，吾將從王喬而娛戲。餐六氣而飲沆瀣兮，漱正陽而含朝霞。保神明之清澄兮，精氣入而麤穢除。順凱風以從遊兮，至南巢而壹息。見王子而宿之兮，審壹氣之和德。曰“道可受兮，不可傳；其小無內兮，其大無垠。毋滑而魂兮，彼將自然；壹氣孔神兮，於中夜存。虛以待之存，無為之先；庶類以成兮，此德之門。”聞至貴而遂徂兮，忽乎吾將行。仍羽人於丹丘，留不死之舊鄉。朝濯發于湯穀兮，夕晞餘身兮九陽。吸飛泉之微液兮，懷琬琰之華英。玉色頩以脕顏兮，精醇粹而始壯。質銷鑠以汋約兮，神要眇以淫放。嘉南州之炎德兮，麗桂樹之冬榮；山蕭條而無獸兮，野寂漠其無人。載營魄而登霞兮，掩浮雲而上征。命天閽其開關兮，排閶闔而望予。召豐隆使先導兮，問太微之所居。集重陽入帝宮兮，造旬始而觀清都。朝發軔於太儀兮，夕始臨乎於微閭。屯余車之萬乘兮，紛容與而並馳。駕八龍之婉婉兮，載雲旗之逶蛇。建雄虹之采旄兮，五色雜而炫耀。服偃蹇以低昂兮，驂連蜷以驕驁。騎膠葛以雜亂兮，斑漫衍而方行。撰餘轡而正策兮，吾將過乎句芒。曆太皓以右轉兮，前飛廉以啟路。陽杲杲其未光兮，淩天地以徑度。風伯為余先驅兮，氛埃辟而清涼。鳳凰翼其承旂兮，遇蓐收乎西皇。攬慧星以為旍兮，舉斗柄以為麾。叛陸離其上下兮，遊驚霧之流波。時曖曃其曭莽兮，召玄武而奔屬。後文昌使掌行兮，選署眾神以並轂。路漫漫其修遠兮，徐弭節而高厲。左雨師使徑侍兮，右雷公以為衛。欲度世以忘歸兮，意姿睢以抯撟。內欣欣而自美兮，聊媮娛以淫樂。涉青雲以汎濫遊兮，忽臨睨夫舊鄉。僕夫懷餘心悲兮，邊馬顧而不行。思舊故以想像兮，長太息而掩涕。汜容與而遐舉兮，聊抑志而自弭。指炎神而直馳兮，吾將往乎南疑。覽方外之荒忽兮，沛罔瀁而自浮。祝融戒而蹕禦兮，騰告鸞鳥迎宓妃。張咸池奏承雲兮，二女禦九韶歌。使湘靈鼓瑟兮，令海若舞馮夷。玄螭蟲象並出進兮，形蟉虯而逶蛇。雌蜺便娟以增撓兮，鸞鳥軒翥而翔飛。音樂博衍無終極兮，焉乃逝以徘徊。舒並節以馳騖兮，逴絕垠乎寒門。軼迅風於清源兮，從顓頊乎增冰。曆玄冥以邪徑兮，乘間維以反顧。召黔贏而見之兮，為余先乎平路。經營四方兮，周流六漠。上至列缺兮，降望大壑。下崢嶸而無地兮，上寥廓而無天。視倏忽而無見兮，聽惝恍而無聞。超無為以至清兮，與泰初而為鄰。,楚辭,遠遊
